ZDB-BAC-090114-810|ZDB-BAC-030616-43|RP71-PACKTRZ|
ZDB-GENE-030131-1537|ZDB-GENE-030131-9845|wu:fb74a09|
ZDB-GENE-030131-6829|ZDB-GENE-030131-9848|wu:fa07c08|
ZDB-GENE-030131-9010|ZDB-GENE-030131-9849|wu:fa96f05|
ZDB-GENE-050306-10|ZDB-GENE-030131-985|zgc:110752|
ZDB-GENE-030131-1546|ZDB-GENE-030131-9855|wu:fb74c12|
ZDB-GENE-030131-9555|ZDB-GENE-030131-9858|wu:fj86g08|
ZDB-GENE-030131-9713|ZDB-GENE-030131-9860|sb:cb198|
ZDB-GENE-030131-2682|ZDB-GENE-030131-9875|wu:fc15e07|
ZDB-GENE-030131-6491|ZDB-GENE-030131-9877|wu:fl37c09|
ZDB-GENE-030131-3500|ZDB-GENE-030131-9884|wu:fc43a01|
ZDB-GENE-040724-196|ZDB-GENE-030131-9895|si:ch211-278j3.2|
ZDB-GENE-030131-9708|ZDB-GENE-030131-9906|sb:cb19|
ZDB-GENE-030131-3938|ZDB-GENE-030131-9907|wu:fc59g10|
ZDB-GENE-030131-6977|ZDB-GENE-030131-9913|wu:fa12c01|
ZDB-GENE-030131-4874|ZDB-GENE-030131-9914|wu:fe05a06|
ZDB-GENE-041114-169|ZDB-GENE-030131-9925|zgc:101612|
ZDB-GENE-030131-1981|ZDB-GENE-030131-994|wu:fb93f04|
ZDB-GENE-030131-6060|ZDB-GENE-030131-9960|wu:fi33a01|
ZDB-GENE-030131-5015|ZDB-GENE-030131-9975|wu:fe24f12|
ZDB-GENE-030131-430|ZDB-GENE-030131-998|wu:fb30g06|
ZDB-GENE-030131-2026|ZDB-GENE-030219-104|wu:fb94f09|
ZDB-GENE-061103-577|ZDB-GENE-030219-109|zgc:154135|
ZDB-GENE-060531-5|ZDB-GENE-030219-119|si:ch211-114c12.12|
ZDB-GENE-030131-3617|ZDB-GENE-030219-130|wu:fc47b02|
ZDB-GENE-030131-4166|ZDB-GENE-030219-132|wu:fc76g05|
ZDB-GENE-040426-2694|ZDB-GENE-030219-147|zgc:56321|
ZDB-GENE-031010-4|ZDB-GENE-030219-158|sb:cb933|
ZDB-GENE-030131-1278|ZDB-GENE-030219-204|wu:fb65a03|
ZDB-GENE-050327-96|ZDB-GENE-030219-206|zgc:113446|
ZDB-GENE-060929-1110|ZDB-GENE-030219-207|zgc:153276|
ZDB-LOCUS-990215-234|ZDB-GENE-030219-38|happy|
ZDB-GENE-030925-22|ZDB-GENE-030219-77|sb:cb794|
ZDB-GENE-030131-59|ZDB-GENE-030219-92|hm:zeh0655|
ZDB-GENE-030131-9449|ZDB-GENE-030311-1|wu:fj79f04|
ZDB-LOCUS-990215-620|ZDB-GENE-030313-1|twitch once|
ZDB-GENE-030131-9514|ZDB-GENE-030318-1|wu:fj84c02|
ZDB-GENE-050522-488|ZDB-GENE-030319-3|zgc:110486|
ZDB-GENE-030131-8684|ZDB-GENE-030325-1|wu:fa94c10|
ZDB-GENE-030131-3441|ZDB-GENE-030326-1|wu:fc39d01|
ZDB-GENE-060720-15|ZDB-GENE-030326-2|wu:fq19b09|
ZDB-GENE-041212-39|ZDB-GENE-030326-4|zgc:103437|
ZDB-GENE-000607-79|ZDB-GENE-030326-6|id:ibd5003|
ZDB-GENE-030131-9791|ZDB-GENE-030326-6|sb:cb355|
ZDB-GENE-040625-85|ZDB-GENE-030327-1|zgc:86882|
ZDB-GENE-030131-1245|ZDB-GENE-030327-6|wu:fb63h09|
ZDB-GENE-030131-8762|ZDB-GENE-030327-7|wu:fb06g01|
ZDB-GENE-030131-6408|ZDB-GENE-030328-18|wu:fi76d02|
ZDB-GENE-030131-7492|ZDB-GENE-030328-21|wu:fj21d12|
ZDB-GENE-040718-332|ZDB-GENE-030328-41|zgc:92323|
ZDB-GENE-050208-313|ZDB-GENE-030404-2|im:7148100|
ZDB-GENE-060720-42|ZDB-GENE-030407-1|wu:fq40d10|
ZDB-GENE-041121-10|ZDB-GENE-030408-5|zgc:101730|
ZDB-GENE-030131-1841|ZDB-GENE-030410-2|wu:fb82e03|
ZDB-GENE-050522-403|ZDB-GENE-030410-3|zgc:110018|
ZDB-GENE-030131-5066|ZDB-GENE-030410-5|wu:fe37b06|
ZDB-GENE-030131-849|ZDB-GENE-030411-1|wu:fb51a03|
ZDB-GENE-030131-6951|ZDB-GENE-030411-2|wu:fa11g07|
ZDB-GENE-030131-7801|ZDB-GENE-030411-4|wu:fj34h11|
ZDB-GENE-030131-5269|ZDB-GENE-030411-5|wu:fa20h05|
ZDB-GENE-030131-530|ZDB-GENE-030411-6|wu:fb36b04|
ZDB-GENE-030131-8011|ZDB-GENE-030421-3|wu:fj46f04|
ZDB-GENE-040625-183|ZDB-GENE-030424-1|zgc:85741|
ZDB-GENE-060421-7040|ZDB-GENE-030424-4|zgc:136684|
ZDB-GENE-030131-1023|ZDB-GENE-030425-3|wu:fb57c05|
ZDB-GENE-030131-6169|ZDB-GENE-030425-3|wu:fi37c12|
ZDB-GENE-030131-573|ZDB-GENE-030425-4|wu:fb37b10|
ZDB-GENE-030616-251|ZDB-GENE-030428-2|si:dz180g5.2|
ZDB-GENE-060526-82|ZDB-GENE-030429-35|si:ch211-204c21.1|
ZDB-GENE-030131-764|ZDB-GENE-030429-9|wu:fb47h05|
ZDB-GENE-070117-2289|ZDB-GENE-030505-1|quadro(locus)|
ZDB-GENE-050417-15|ZDB-GENE-030513-1|zgc:110500|
ZDB-GENE-060421-3725|ZDB-GENE-030515-1|zgc:136966|
ZDB-GENE-030131-6535|ZDB-GENE-030515-6|wu:fa14d10|
ZDB-GENE-041114-72|ZDB-GENE-030515-7|zgc:101875|
ZDB-GENE-030131-1680|ZDB-GENE-030516-3|wu:fb77g12|
ZDB-GENE-030131-9205|ZDB-GENE-030516-3|wu:fk02h12|
ZDB-GENE-030131-5955|ZDB-GENE-030516-4|wu:fi27c07|
ZDB-GENE-051120-27|ZDB-GENE-030516-6|zgc:123316|
ZDB-GENE-060421-963|ZDB-GENE-030519-2|zgc:136674|
ZDB-GENE-030131-9841|ZDB-GENE-030520-2|sb:cb44|
ZDB-GENE-030131-1273|ZDB-GENE-030521-13|wu:fb64g10|
ZDB-GENE-030131-7417|ZDB-GENE-030521-20|wu:fj16b09|
ZDB-GENE-030131-7761|ZDB-GENE-030521-32|wu:fj33f05|
ZDB-GENE-070117-2163|ZDB-GENE-030522-1|lazy susan|
ZDB-GENE-040718-83|ZDB-GENE-030523-2|zgc:92050|
ZDB-LOCUS-990215-389|ZDB-GENE-030530-1|ogon|
ZDB-GENE-030131-9018|ZDB-GENE-030612-1|wu:fa96h09|
ZDB-GENE-030616-539|ZDB-GENE-030616-108|si:dz75p05.3|
ZDB-LOCUS-990215-509|ZDB-GENE-030616-115|shady(locus)|
ZDB-GENE-040724-28|ZDB-GENE-030616-116|si:busm1-107o16.2|
ZDB-GENE-030131-8707|ZDB-GENE-030616-127|wu:fb04b03|
ZDB-GENE-030131-9380|ZDB-GENE-030616-128|wu:fj67d10|
ZDB-GENE-030131-6511|ZDB-GENE-030616-13|wu:fa13f03|
ZDB-GENE-030616-183|ZDB-GENE-030616-13|si:dz167c3.3|
ZDB-GENE-030616-414|ZDB-GENE-030616-132|si:dz256p4.1|
ZDB-GENE-040724-1|ZDB-GENE-030616-133|si:busm1-136d19.1|
ZDB-GENE-030131-2865|ZDB-GENE-030616-15|wu:fc20b10|
ZDB-GENE-030131-3688|ZDB-GENE-030616-153|wu:fc49f09|
ZDB-GENE-051113-52|ZDB-GENE-030616-153|zgc:123053|
ZDB-GENE-030616-491|ZDB-GENE-030616-154|si:xx-51i9.1|
ZDB-GENE-030131-7862|ZDB-GENE-030616-156|wu:fj37c05|
ZDB-GENE-040718-132|ZDB-GENE-030616-158|zgc:92646|
ZDB-GENE-060901-7|ZDB-GENE-030616-159|zgc:152714|
ZDB-GENE-040625-40|ZDB-GENE-030616-161|zgc:86732|
ZDB-GENE-060421-4541|ZDB-GENE-030616-163|zgc:136670|
ZDB-GENE-070112-962|ZDB-GENE-030616-171|zgc:158775|
ZDB-GENE-030616-202|ZDB-GENE-030616-200|si:busm1-172d23.27|
ZDB-GENE-030131-6347|ZDB-GENE-030616-23|wu:fi49f02|
ZDB-GENE-030616-327|ZDB-GENE-030616-23|si:dz199m19.2|
ZDB-GENE-030131-7876|ZDB-GENE-030616-252|wu:fj38c10|
ZDB-GENE-070112-2302|ZDB-GENE-030616-253|zgc:158566|
ZDB-GENE-030616-11|ZDB-GENE-030616-264|si:by134g18.2|
ZDB-GENE-040718-154|ZDB-GENE-030616-267|zgc:92333|
ZDB-GENE-030616-236|ZDB-GENE-030616-278|si:dz175p12.2|
ZDB-GENE-051113-216|ZDB-GENE-030616-319|zgc:123061|
ZDB-GENE-041114-139|ZDB-GENE-030616-323|zgc:101701|
ZDB-GENE-050417-442|ZDB-GENE-030616-357|zgc:110640|
ZDB-GENE-030131-7766|ZDB-GENE-030616-37|wu:fj33g11|
ZDB-GENE-051030-84|ZDB-GENE-030616-396|zgc:123114|
ZDB-GENE-030131-5042|ZDB-GENE-030616-40|wu:fe36a04|
ZDB-GENE-030131-5010|ZDB-GENE-030616-400|wu:fe24c12|
ZDB-GENE-060312-3|ZDB-GENE-030616-404|zgc:136677|
ZDB-GENE-030616-118|ZDB-GENE-030616-405|si:dz115o7.2|
ZDB-GENE-040718-30|ZDB-GENE-030616-408|zgc:92188|
ZDB-GENE-030131-2473|ZDB-GENE-030616-413|wu:fc09a12|
ZDB-GENE-030616-451|ZDB-GENE-030616-417|si:dz39l02.2|
ZDB-GENE-030131-1580|ZDB-GENE-030616-419|wu:fb75c04|
ZDB-GENE-030131-6884|ZDB-GENE-030616-420|wu:fa10d07|
ZDB-GENE-030131-8647|ZDB-GENE-030616-436|wu:fa93a04|
ZDB-GENE-040426-1496|ZDB-GENE-030616-438|zgc:65975|
ZDB-GENE-050522-382|ZDB-GENE-030616-44|zgc:110042|
ZDB-GENE-040724-56|ZDB-GENE-030616-449|si:busm1-37o5.1|
ZDB-LOCUS-000705-1|ZDB-GENE-030616-450|mosaic eyes|
ZDB-GENE-030131-1522|ZDB-GENE-030616-47|wu:fb73f10|
ZDB-GENE-030131-6910|ZDB-GENE-030616-47|wu:fa11a08|
ZDB-GENE-030616-397|ZDB-GENE-030616-499|si:dz22b13.1|
ZDB-GENE-030131-943|ZDB-GENE-030616-5|wu:fb53f09|
ZDB-GENE-030616-534|ZDB-GENE-030616-5|si:dz73o4.1|
ZDB-GENE-030616-317|ZDB-GENE-030616-507|si:dz194e12.10|
ZDB-GENE-030616-359|ZDB-GENE-030616-511|si:dz202l16.5|
ZDB-GENE-070912-203|ZDB-GENE-030616-515|si:ch211-221b16.8|
ZDB-GENE-030131-4785|ZDB-GENE-030616-523|wu:fd60b10|
ZDB-GENE-030616-181|ZDB-GENE-030616-528|si:dz164h20.2|
ZDB-GENE-041114-17|ZDB-GENE-030616-531|zgc:103555|
ZDB-GENE-060331-145|ZDB-GENE-030616-533|zgc:136667|
ZDB-GENE-030131-5523|ZDB-GENE-030616-54|wu:fd21d11|
ZDB-GENE-061013-338|ZDB-GENE-030616-542|zgc:153789|
ZDB-GENE-030131-9047|ZDB-GENE-030616-550|wu:fa97e05|
ZDB-GENE-070117-2435|ZDB-GENE-030616-554|blumenkohl|
ZDB-GENE-050227-11|ZDB-GENE-030616-56|zgc:113236|
ZDB-GENE-040801-195|ZDB-GENE-030616-561|zgc:91906|
ZDB-GENE-030131-920|ZDB-GENE-030616-564|wu:fb53a02|
ZDB-GENE-030131-9504|ZDB-GENE-030616-571|wu:fj83b10|
ZDB-GENE-050417-197|ZDB-GENE-030616-579|zgc:112216|
ZDB-GENE-030131-1788|ZDB-GENE-030616-583|wu:fb80f07|
ZDB-GENE-030131-9953|ZDB-GENE-030616-583|ik:tdsubc_2g5|
ZDB-GENE-050522-15|ZDB-GENE-030616-585|zgc:110669|
ZDB-GENE-030131-8590|ZDB-GENE-030616-591|wu:fa91c02|
ZDB-GENE-030131-6674|ZDB-GENE-030616-592|wu:fa01h04|
ZDB-GENE-040724-130|ZDB-GENE-030616-594|si:ch211-188c22.1|
ZDB-GENE-030131-1082|ZDB-GENE-030616-595|si:zc194c5.1|
ZDB-GENE-030131-8853|ZDB-GENE-030616-595|si:zc194c5.1|
ZDB-GENE-030131-1020|ZDB-GENE-030616-596|wu:fb57b08|
ZDB-GENE-030131-6867|ZDB-GENE-030616-609|wu:fa09h01|
ZDB-GENE-030131-2001|ZDB-GENE-030616-610|wu:fb94b08|
ZDB-GENE-030131-4551|ZDB-GENE-030616-612|wu:fd12h05|
ZDB-GENE-030131-1962|ZDB-GENE-030616-614|wu:fb93b05|
ZDB-GENE-040912-61|ZDB-GENE-030616-618|zgc:101698|
ZDB-GENE-060616-333|ZDB-GENE-030616-621|zgc:136441|
ZDB-GENE-060503-477|ZDB-GENE-030616-624|si:ch211-139o14.1|
ZDB-GENE-060808-16|ZDB-GENE-030616-625|wu:fq14d10|
ZDB-GENE-030131-3253|ZDB-GENE-030616-630|wu:fc31g11|
ZDB-GENE-030131-750|ZDB-GENE-030616-631|wu:fb44e08|
ZDB-GENE-030131-2405|ZDB-GENE-030616-67|wu:fc07a05|
ZDB-GENE-041114-115|ZDB-GENE-030616-69|zgc:101590|
ZDB-GENE-031118-143|ZDB-GENE-030616-72|mp:zf637-2-000771|
ZDB-GENE-040724-132|ZDB-GENE-030616-75|si:rp71-46j2.7|
ZDB-GENE-030131-8560|ZDB-GENE-030616-78|wu:fb15b11|
ZDB-GENE-080403-2|ZDB-GENE-030616-81|expressed sequence BE017685|
ZDB-GENE-030616-412|ZDB-GENE-030616-82|si:dz248f2.1|
ZDB-GENE-050522-91|ZDB-GENE-030619-1|zgc:109776|
ZDB-GENE-030131-9681|ZDB-GENE-030619-9|sb:cb146|
ZDB-GENE-990712-12|ZDB-GENE-030620-1|hypermethylated in cancer zinc finger/POZ-domain 1 protein|
ZDB-GENE-060421-5663|ZDB-GENE-030707-2|zgc:136520|
ZDB-LOCUS-990215-257|ZDB-GENE-030708-1|ikarus|
ZDB-GENE-060607-7|ZDB-GENE-030708-2|wu:fq33c12|
ZDB-GENE-030131-325|ZDB-GENE-030710-1|wu:fb17a02|
ZDB-GENE-050306-37|ZDB-GENE-030710-10|zgc:110793|
ZDB-GENE-030131-7823|ZDB-GENE-030710-3|wu:fj35h01|
ZDB-GENE-031118-124|ZDB-GENE-030710-6|wu:fv76c02|
ZDB-GENE-060421-3011|ZDB-GENE-030710-9|zgc:136505|
ZDB-GENE-061027-81|ZDB-GENE-030711-1|zgc:152844|
ZDB-GENE-030131-8083|ZDB-GENE-030711-4|wu:fj51e01|
ZDB-GENE-030131-4504|ZDB-GENE-030715-1|wu:fd11d03|
ZDB-GENE-980605-29|ZDB-GENE-030716-1|tcf|
ZDB-GENE-040426-1549|ZDB-GENE-030717-4|zgc:66134|
ZDB-GENE-060720-10|ZDB-GENE-030721-4|wu:fq16b02|
ZDB-GENE-040711-5|ZDB-GENE-030721-7|zgc:91988|
ZDB-GENE-030131-9360|ZDB-GENE-030722-10|zgc:66249|
ZDB-GENE-030131-1855|ZDB-GENE-030722-9|wu:fb82g09|
ZDB-GENE-030131-9381|ZDB-GENE-030723-2|wu:fj67e03|
ZDB-GENE-040718-337|ZDB-GENE-030724-1|zgc:92318|
ZDB-GENE-050208-80|ZDB-GENE-030724-6|im:7138215|
ZDB-GENE-040426-729|ZDB-GENE-030728-4|zgc:55527|
ZDB-GENE-030616-626|ZDB-GENE-030728-6|si:zc263a23.3|
ZDB-GENE-010319-8|ZDB-GENE-030729-16|id:ibd5145|
ZDB-GENE-050411-61|ZDB-GENE-030729-8|im:7150662|
ZDB-GENE-030131-9740|ZDB-GENE-030801-1|si:dz42h5.2|
ZDB-GENE-030616-492|ZDB-GENE-030801-1|si:dz42h5.2|
ZDB-GENE-030131-4590|ZDB-GENE-030804-11|wu:fd36b07|
ZDB-GENE-030131-5874|ZDB-GENE-030804-13|wu:fi22d01|
ZDB-GENE-040718-333|ZDB-GENE-030804-28|zgc:92322|
ZDB-GENE-030131-6257|ZDB-GENE-030804-4|wu:fi40f05|
ZDB-GENE-050417-54|ZDB-GENE-030805-4|zgc:110493|
ZDB-LOCUS-990215-633|ZDB-GENE-030805-5|van gogh|
ZDB-GENE-050327-25|ZDB-GENE-030815-1|zgc:110832|
ZDB-GENE-030131-7141|ZDB-GENE-030819-1|wu:fk88b02|
ZDB-GENE-070117-1992|ZDB-GENE-030820-1|un-named st43|
ZDB-GENE-050417-325|ZDB-GENE-030825-1|zgc:109763|
ZDB-GENE-040914-81|ZDB-GENE-030825-5|im:7136887|
ZDB-GENE-030131-1503|ZDB-GENE-030825-7|wu:fb73d01|
ZDB-GENE-041024-14|ZDB-GENE-030826-11|zgc:91994|
ZDB-GENE-030131-3576|ZDB-GENE-030826-13|zgc:66193|
ZDB-GENE-030131-6716|ZDB-GENE-030826-14|wu:fa03d10|
ZDB-GENE-030131-30|ZDB-GENE-030826-16|hm:zeh0298|
ZDB-GENE-040426-1841|ZDB-GENE-030826-16|zgc:77592|
ZDB-GENE-050417-73|ZDB-GENE-030826-18|zgc:110282|
ZDB-GENE-030131-8028|ZDB-GENE-030826-20|wu:fj47f07|
ZDB-GENE-030131-4638|ZDB-GENE-030826-24|wu:fd44h08|
ZDB-GENE-030131-6329|ZDB-GENE-030826-25|wu:fi47b09|
ZDB-GENE-070112-1032|ZDB-GENE-030826-27|zgc:158736|
ZDB-GENE-050522-258|ZDB-GENE-030826-31|zgc:112057|
ZDB-GENE-030131-2277|ZDB-GENE-030826-33|wu:fc02g01|
ZDB-GENE-040426-2663|ZDB-GENE-030826-34|zgc:63944|
ZDB-GENE-001207-6|ZDB-GENE-030826-6|eph-like receptor tyrosine kinase 2|
ZDB-GENE-040718-416|ZDB-GENE-030827-1|zgc:91948|
ZDB-GENE-030729-11|ZDB-GENE-030827-4|sb:cb613|
ZDB-GENE-030131-6160|ZDB-GENE-030827-5|wu:fi37a11|
ZDB-GENE-030131-5071|ZDB-GENE-030828-1|wu:fe37f03|
ZDB-GENE-030131-2648|ZDB-GENE-030828-12|wu:fc14d08|
ZDB-LOCUS-041005-2|ZDB-GENE-030828-12|heat shock protein 9|
ZDB-GENE-050522-253|ZDB-GENE-030828-4|zgc:111864|
ZDB-GENE-030131-9865|ZDB-GENE-030828-7|wu:fe16e10|
ZDB-GENE-030131-593|ZDB-GENE-030829-2|wu:fb37e05|
ZDB-GENE-060531-107|ZDB-GENE-030829-36|si:dkey-21k4.5|
ZDB-GENE-030131-9813|ZDB-GENE-030901-1|sb:cb386|
ZDB-LOCUS-061129-8|ZDB-GENE-030902-5|potassium channel tetramerisation domain containing 12.1|
ZDB-GENE-040718-475|ZDB-GENE-030903-5|zgc:86720|
ZDB-GENE-030131-2647|ZDB-GENE-030909-1|wu:fc14d07|
ZDB-GENE-030131-3728|ZDB-GENE-030909-11|zgc:63869|
ZDB-GENE-030131-548|ZDB-GENE-030909-12|wu:fb36e06|
ZDB-GENE-030131-646|ZDB-GENE-030909-13|wu:fb38f03|
ZDB-GENE-060720-8|ZDB-GENE-030909-13|wu:cegs2794|
ZDB-GENE-030131-3080|ZDB-GENE-030909-6|wu:fc26f09|
ZDB-GENE-030131-2539|ZDB-GENE-030909-8|zgc:76973|
ZDB-GENE-030131-1285|ZDB-GENE-030910-3|wu:fb65d02|
ZDB-GENE-030131-6810|ZDB-GENE-030910-5|sb:cb445|
ZDB-LOCUS-990215-89|ZDB-GENE-030911-7|chameleon|
ZDB-GENE-050302-90|ZDB-GENE-030912-10|wu:fj40c12|
ZDB-GENE-030131-918|ZDB-GENE-030912-11|wu:fb52h08|
ZDB-GENE-040426-465|ZDB-GENE-030912-3|zgc:77092|
ZDB-GENE-041010-6|ZDB-GENE-030912-5|zgc:103721|
ZDB-GENE-030616-160|ZDB-GENE-030916-3|si:dz150i12.1|
ZDB-GENE-090312-53|ZDB-GENE-030918-4|si:ch211-227n20.1|
ZDB-GENE-040426-1591|ZDB-GENE-030922-1|zgc:66284|
ZDB-GENE-030924-8|ZDB-GENE-030924-7|immunoglobulin heavy variable 4 subgroup 2|
ZDB-GENE-030131-5582|ZDB-GENE-030925-15|wu:fi04h05|
ZDB-GENE-030131-6267|ZDB-GENE-030925-29|wu:fi41d01|
ZDB-GENE-031002-7|ZDB-GENE-030925-31|sb:cb818|
ZDB-GENE-050320-110|ZDB-GENE-030925-46|zgc:101769|
ZDB-GENE-030131-1151|ZDB-GENE-031001-11|wu:fb60h09|
ZDB-GENE-040426-2390|ZDB-GENE-031001-11|zgc:55994|
ZDB-GENE-030219-102|ZDB-GENE-031001-12|id:ibd5097|
ZDB-LOCUS-040721-1|ZDB-GENE-031001-8|DEAD (Asp-Glu-Ala-Asp) box polypeptide 27|
ZDB-GENE-030131-1165|ZDB-GENE-031002-1|wu:fb61d09|
ZDB-GENE-030131-3179|ZDB-GENE-031002-11|wu:fc29h06|
ZDB-GENE-030131-4698|ZDB-GENE-031002-13|wu:fd54c05|
ZDB-GENE-030131-538|ZDB-GENE-031002-24|wu:fb36c09|
ZDB-GENE-030131-8584|ZDB-GENE-031002-33|wu:fa91a03|
ZDB-GENE-041001-187|ZDB-GENE-031002-50|si:ch211-89p3.1|
ZDB-GENE-030131-153|ZDB-GENE-031006-10|hm:zehn1770|
ZDB-GENE-030131-7391|ZDB-GENE-031006-12|im:6795541|
ZDB-GENE-060421-4133|ZDB-GENE-031006-14|zgc:136942|
ZDB-GENE-030131-9488|ZDB-GENE-031006-4|wu:fj82a01|
ZDB-GENE-000607-33|ZDB-GENE-031006-8|zgc:92102|
ZDB-GENE-040801-3|ZDB-GENE-031007-1|zgc:92272|
ZDB-GENE-041212-42|ZDB-GENE-031007-7|zgc:101821|
ZDB-GENE-030131-9262|ZDB-GENE-031010-21|wu:fa55c12|
ZDB-GENE-030131-6490|ZDB-GENE-031010-24|wu:fl33b06|
ZDB-GENE-060503-111|ZDB-GENE-031010-36|sb:cb955|
ZDB-GENE-030131-7569|ZDB-GENE-031018-2|zgc:73372|
ZDB-GENE-030131-5696|ZDB-GENE-031018-3|zgc:158431|
ZDB-STS-020313-435|ZDB-GENE-031027-1|chunp9946|
ZDB-GENE-030131-9617|ZDB-GENE-031030-1|wu:fj94b04|
ZDB-GENE-030131-295|ZDB-GENE-031030-2|wu:fb20a10|
ZDB-GENE-030131-5396|ZDB-GENE-031030-2|wu:fd15g03|
ZDB-LOCUS-041007-6|ZDB-GENE-031030-2|eukaryotic translation initiation factor 4A, isoform 1A|
ZDB-GENE-030131-7206|ZDB-GENE-031030-5|wu:fl03a12|
ZDB-GENE-030131-1794|ZDB-GENE-031105-2|wu:fb80h03|
ZDB-GENE-051030-90|ZDB-GENE-031105-2|zgc:123089|
ZDB-GENE-040625-149|ZDB-GENE-031110-2|zgc:86745|
ZDB-LOCUS-040831-3|ZDB-GENE-031112-11|flap structure-specific endonuclease 1|
ZDB-GENE-030729-6|ZDB-GENE-031112-4|sb:cb568|
ZDB-GENE-030131-2379|ZDB-GENE-031112-5|wu:fc06d04|
ZDB-GENE-050309-167|ZDB-GENE-031112-7|im:7150932|
ZDB-GENE-030131-6010|ZDB-GENE-031113-10|wu:fi30c07|
ZDB-GENE-040718-166|ZDB-GENE-031113-20|zgc:92898|
ZDB-GENE-030131-4267|ZDB-GENE-031113-4|zgc:77039|
ZDB-GENE-070112-442|ZDB-GENE-031113-8|zgc:158286|
ZDB-GENE-030131-4348|ZDB-GENE-031114-2|wu:fc93f01|
ZDB-GENE-030131-3154|ZDB-GENE-031116-2|wu:fc28g11|
ZDB-GENE-030131-8701|ZDB-GENE-031116-55|wu:fa94h05|
ZDB-GENE-030131-5317|ZDB-GENE-031118-120|wu:fi24a05|
ZDB-GENE-050828-5|ZDB-GENE-031118-120|zgc:110395|
ZDB-GENE-050302-51|ZDB-GENE-031118-164|im:7045005|
ZDB-GENE-030131-6412|ZDB-GENE-031118-220|wu:fi81c05|
ZDB-GENE-050302-101|ZDB-GENE-031118-39|wu:fq31a07|
ZDB-GENE-000727-1|ZDB-GENE-031118-66|neurotrophin 3 - pending|
ZDB-GENE-030131-6915|ZDB-GENE-031118-9|wu:fa11b03|
ZDB-GENE-050417-385|ZDB-GENE-031121-1|zgc:109752|
ZDB-GENE-030131-7629|ZDB-GENE-031125-4|si:dkey-16j24.2|
ZDB-GENE-040426-2489|ZDB-GENE-031201-3|zgc:77167|
ZDB-GENE-030829-44|ZDB-GENE-031205-1|sb:cb727|
ZDB-GENE-060825-29|ZDB-GENE-031219-4|zgc:153777|
ZDB-GENE-030131-83|ZDB-GENE-031219-6|hm:zeh1173|
ZDB-GENE-070117-826|ZDB-GENE-031219-6|ducttrip|
ZDB-GENE-030131-9271|ZDB-GENE-031222-1|wu:fa55e12|
ZDB-GENE-050208-25|ZDB-GENE-031222-5|im:7136067|
ZDB-GENE-030131-2600|ZDB-GENE-040108-7|wu:fc12g12|
ZDB-GENE-040927-22|ZDB-GENE-040109-5|zgc:103596|
ZDB-GENE-060421-969|ZDB-GENE-040114-1|zgc:136385|
ZDB-GENE-030131-9147|ZDB-GENE-040115-4|wu:fb01g08|
ZDB-GENE-030131-358|ZDB-GENE-040120-4|wu:fb24b05|
ZDB-GENE-030131-152|ZDB-GENE-040121-6|hm:zehn1639|
ZDB-GENE-000607-69|ZDB-GENE-040122-2|id:ibd1327|
ZDB-GENE-060720-14|ZDB-GENE-040122-2|wu:fq18d12|
ZDB-GENE-030131-2266|ZDB-GENE-040123-3|wu:fc02d01|
ZDB-GENE-030131-9716|ZDB-GENE-040128-1|sb:cb205|
ZDB-GENE-030131-4109|ZDB-GENE-040212-1|wu:fc73c08|
ZDB-GENE-030131-5693|ZDB-GENE-040213-2|zgc:66494|
ZDB-GENE-060616-93|ZDB-GENE-040213-2|zgc:136516|
ZDB-GENE-070424-131|ZDB-GENE-040219-5|si:ch211-149o12.1|
ZDB-GENE-030925-7|ZDB-GENE-040303-1|sb:cb778|
ZDB-GENE-030131-6758|ZDB-GENE-040311-1|wu:fa04d04|
ZDB-GENE-050522-243|ZDB-GENE-040311-2|zgc:111869|
ZDB-GENE-030131-7944|ZDB-GENE-040322-2|wu:fj42e08|
ZDB-GENE-050417-106|ZDB-GENE-040323-2|zgc:110240|
ZDB-GENE-040914-43|ZDB-GENE-040329-2|im:6911625|
ZDB-GENE-031118-77|ZDB-GENE-040329-3|wu:fo76d11|
ZDB-GENE-060531-9|ZDB-GENE-040401-2|si:ch211-129a6.5|
ZDB-GENE-060421-973|ZDB-GENE-040401-3|zgc:136487|
ZDB-GENE-080723-60|ZDB-GENE-040406-4|zgc:194305|
ZDB-GENE-040426-16|ZDB-GENE-040407-1|zgc:55518|
ZDB-GENE-050417-221|ZDB-GENE-040409-1|zgc:112174|
ZDB-GENE-040426-2|ZDB-GENE-040415-3|zgc:76839|
ZDB-GENE-040426-1107|ZDB-GENE-040420-1|zgc:56672|
ZDB-GENE-040426-734|ZDB-GENE-040421-1|zgc:77300|
ZDB-GENE-040426-1005|ZDB-GENE-040426-1004|zgc:77482|
ZDB-GENE-040426-1014|ZDB-GENE-040426-1013|zgc:77837|
ZDB-GENE-040426-1018|ZDB-GENE-040426-1017|zgc:77250|
ZDB-GENE-040426-1030|ZDB-GENE-040426-1029|zgc:77723|
ZDB-GENE-040426-1044|ZDB-GENE-040426-1045|zgc:66144|
ZDB-GENE-041008-229|ZDB-GENE-040426-1053|im:7142077|
ZDB-GENE-030131-6646|ZDB-GENE-040426-1064|wu:fk52g02|
ZDB-GENE-030131-2129|ZDB-GENE-040426-1074|wu:fb97f07|
